dummy_con	squishy	0
dummy_con	fragile	0
dummy_con	used by children	0
dummy_con	used for killing	0
dummy_con	found on walls	0
dummy_con	expensive	0
dummy_con	requires gasoline	0
dummy_con	shiny	0
dummy_con	has peel	0
dummy_con	dangerous	0
dummy_con	eaten in summer	0
dummy_con	man made	0
dummy_con	used for eating	0
dummy_con	slimy	0
dummy_con	tall	0
dummy_con	hard	0
dummy_con	fast	0
dummy_con	a toy	0
dummy_con	worn for warmth	0
dummy_con	swims	0
dummy_con	words on it	0
dummy_con	produces noise	0
dummy_con	an animal	0
dummy_con	fun	0
dummy_con	hot	0
dummy_con	heavy	0
dummy_con	large	0
dummy_con	cold	0
dummy_con	pairs	0
dummy_con	electrical	0
dummy_con	smelly	0
dummy_con	used for music	0
dummy_con	has shelves	0
dummy_con	used for holding things	0
dummy_con	lives in water	0
dummy_con	wet	0
dummy_con	loud	0
dummy_con	flies	0
dummy_con	used for cooking	0
dummy_con	sharp	0
dummy_con	unhealthy	0
dummy_con	hand held	0
dummy_con	used for cleaning	0
dummy_con	used for transportation	0
dummy_con	a tool	0
dummy_con	decorative	0
dummy_con	smooth	0
dummy_con	worn on feet	0
dummy_con	light weight	0
dummy_con	edible	0
